0	1	date
-111.87249	40.876312	04/27/2020
-111.89052	40.366648	04/03/2020
-113.3695	37.656843	04/13/2020
-111.70561	40.311854	07/22/2020
-111.88938	40.718113	04/14/2020
-111.85657	40.706246	04/13/2020
-111.88361	40.7547	04/13/2020
-113.5987	37.118352	04/07/2020
-111.825	41.682506	05/03/2020
-111.8158	40.625621	05/01/2020
-111.68006	40.230954	04/07/2020
-111.94077	40.750628	04/11/2020
-111.78042	41.730637	04/11/2020
-113.55568	37.075039	04/08/2020
-111.88821	40.581595	04/28/2020
-111.97625	41.07221	04/08/2020
-111.94077	40.750628	05/03/2020
-111.71141	41.059771	04/27/2020
-111.87682	40.927244	04/15/2020
-111.90581	40.843012	04/15/2020
-111.999793	40.562169	04/14/2020
-111.53674	40.726899	04/15/2020
-111.89875	40.754746	04/27/2020
-111.88394	40.659997	04/28/2020
-111.79973	40.705747	04/10/2020
-111.83448	40.594948	04/10/2020
-113.55568	37.075039	04/06/2020
-111.85657	40.706246	04/30/2020
-111.49362	40.648541	05/03/2020
-111.88821	40.581595	04/16/2020
-111.78042	41.730637	04/14/2020
-111.59577	40.168205	04/07/2020
-111.89052	40.366648	04/08/2020
-111.93004	41.032893	04/28/2020
-111.85897	41.833371	04/09/2020
-111.78042	41.730637	04/05/2020
-111.88938	40.718113	05/02/2020
-111.6491	40.280454	04/13/2020
-111.89875	40.754746	04/08/2020
-111.9271	41.086894	04/27/2020
-111.85657	40.706246	04/07/2020
-111.97625	41.07221	04/06/2020
-111.98346	41.224911	04/27/2020
-111.87682	40.927244	04/28/2020
-111.97566	40.627668	04/28/2020
-111.97625	41.07221	04/07/2020
-111.79449	40.394235	04/10/2020
-111.98346	41.224911	04/07/2020
-111.888121	40.892995	04/15/2020
-111.97625	41.07221	04/05/2020
-111.97889	40.594222	05/02/2020
-111.49362	40.648541	05/03/2020
-111.89052	40.366648	05/01/2020
-111.90909	40.888711	04/06/2020
-111.92226	40.659514	04/09/2020
-111.88704	40.614997	04/10/2020
-111.97566	40.627668	04/13/2020
-111.85897	41.833371	05/03/2020
-111.98346	41.224911	07/27/2020
-111.86217	40.569598	04/13/2020
-111.7162	40.338552	05/03/2020
-111.68006	40.230954	04/08/2020
-111.96088	40.561598	04/15/2020
-111.95239	40.696596	05/01/2020
-111.88394	40.659997	04/13/2020
-111.59577	40.168205	04/16/2020
-111.96327	40.503746	04/13/2020
-111.85657	40.706246	04/27/2020
-112.04427	41.126476	04/14/2020
-111.89875	40.754746	04/14/2020
-111.65408	40.10637	04/08/2020
-111.79449	40.394235	05/03/2020
-111.94077	40.750628	04/10/2020
-111.56665	40.123394	04/03/2020
-111.86371	40.759246	04/13/2020
-111.99899	40.688246	04/28/2020
-112.15829	41.76645	04/09/2020
-111.92226	40.659514	04/10/2020
-111.7162	40.338552	05/05/2020
-111.79449	40.394235	04/10/2020
-111.88938	40.718113	04/12/2020
-111.79449	40.394235	04/13/2020
-111.96327	40.503746	04/15/2020
